id,title,product_type,currency,value,availability,image_link,link
GGEBCCBA108416,Working (and Relaxing) from Home - Black Tee,tbd,USD,0,out_of_stock,https://shop.googlemerchandisestore.com/store/20210125633/assets/items/images/GGEBCXXX1084.jpg,https://shop.googlemerchandisestore.com/Google+EBC+Portal/Working+and+Relaxing+from+Home+Black+Tee
GGOEYOAB196799,YouTube Black Le Pen (white logo),Office,USD,4,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEYOAB196799.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/YouTube+Black+Le+Pen
GGOEYDHR117299,YouTube Buoy Bottle,Drinkware,USD,7.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEYDHR117299.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Drinkware/YouTube+Buoy+Bottle
GGOEYADB204313,YouTube Far Out Tie-Dye Sweatshirt,Apparel,USD,69,in_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEYXXX2043.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/YouTube+Far+Out+Tie-Dye+Sweatshirt
GGOEYCKA182799,YouTube Kids Character Sticker Sheet,Accessories,USD,4,in_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEYCKA182799.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/YouTube+Kids+Character+Sticker+Sheet
GGOEYCBA106199,YouTube Wordmark Pin,Accessories,USD,4.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/noimage.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Accessories/YouTube+Wordmark+Pin
GGCPGAKA155910,gTech Socks,tbd,USD,0,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGAKA155910.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/gTech+Socks
GGCLCABA103699,ACE Beta 15 in Laptop Sleeve Mug & Hat Kit,Kit,USD,0,out_of_stock,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCABA103699.jpg,https://shop.googlemerchandisestore.com/Google+Cloud/ACE+15in+laptop+sleeve+mug+hat+kit
GGCPGAEJ122119,ADH 3PM Tee and Mug Kit,Kit,USD,37,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX1221.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/ADH+3PM+Tee+and+Mug+Kit
GGOEAAWC061648,Android Onesie Baby Blue,Apparel,USD,23.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0616.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Men+s+T+Shirts/Android+Onesie+Baby+Blue.axd
GGCPGCBA158799,Byron Blevins Bundle #1,Kit,USD,0,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGCBA158799.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Bundle+1
GGOEGOBB211299,Chrome Dino Rope Lanyard,Office,USD,7,in_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGOBB211299.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Chrome+Dino+Rope+Lanyard
GGCLCAPJ123216,Cloud Architect Women's Storm Creek Full Zip Sweater Fleece (Beta),Apparel,USD,0,out_of_stock,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCXXX1232.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Womens+Cloud+Architect+Storm+Creek+Full+Zip+Sweater+Fleece+Beta
GGCLCBRB127999,"Data Engineer Thule 15"" Computer Backpack",Bags,USD,65.32,in_stock,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCBRB127999.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Cloud+Data+Engineer+Thule+15+Computer+Backpack
GGCPGCBA151399,Firestore Double Sided Plaid Sherpa Blanket,tbd,USD,0,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGCBA151399.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Firestore+Double+Sided+Plaid+Sherpa+Blanket
GGOEGBJJ204799,GFiber tote,Bags,USD,6,in_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGBJJ204799.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Gfiber+Tote
GGOSDCBB102399,Go Gopher Basecamp Hammocks,Accessories,USD,9,out_of_stock,https://shop.googlemerchandisestore.com/store/20200306486/assets/items/images/GGOSDCBB102399.jpg,https://shop.googlemerchandisestore.com/Google+OSS+Portal/Go+Gopher+Basecamp+Hammock
GGOEGDHH162799,Google Aluminum Bottle Green,Drinkware,USD,8,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGDHH162799.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Lifestyle/Google+Aluminum+Bottle+Green
GGCNGDHJ101699,Google Bamboo Lid Recycled Bottle,Drinkware,USD,12,in_stock,https://shop.googlemerchandisestore.com/store/20161019326/assets/items/images/GGCNGDHJ101699.jpg,https://shop.googlemerchandisestore.com/Google+Canada/Google+Bamboo+Lid+Recycled+Bottle
GGOEGCBA207399,Google Bike Enamel Pin,Accessories,USD,8,in_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGCBA207399.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Google+Bike+Enamel+Pin
GGOEGCBR133299,Google Cambridge Campus Lapel Pin,Accessories,USD,6,in_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGCBR133299.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+Cambridge+Campus+Lapel+Pin
GGOEGADJ223016,Google Cascades Unisex Zip Sweater,Apparel,USD,96,in_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX2230.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Google+Cascades+Unisex+Zip+Sweater
GGCLCAEC103013,Google Cloud Blue Tee,Apparel,USD,0,in_stock,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCXXX1030.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Community+Unisex+Blue+Tee
GGEBCFBG112899,Google Cloud LED,Electronics,USD,114.39,in_stock,https://shop.googlemerchandisestore.com/store/20210125633/assets/items/images/GGEBCFBG112899.jpg,https://shop.googlemerchandisestore.com/Google+EBC+PortalGoogle+Cloud+LED+US+only
GGCPCBRJ158399,"Google Cloud Recycled 15"" Computer Backpack",tbd,USD,0,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPCBRJ158399.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Google+Cloud+Recycled+15+inch+Computer+Backpack
GGOECAEB190712,Google Cloud Unisex Onyx Tee,Apparel,USD,28,in_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOECXXX1907.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Cloud+Unisex+Onyx+Tee
GGPRGCBA112599,Google Duffel Duo,Bags,USD,52,in_stock,https://shop.googlemerchandisestore.com/store/20210405858/assets/items/images/GGPRGCBA112599.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Google+Duffel+Duo
GGOEGOBA202099,Google Eco Wood Magnet,Office,USD,7,in_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGOBA202099.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Google-Eco-Wood-Magnet
GGOEGOCL077699,Google Hard Cover Journal,Office,USD,14.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGOCL077699.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Office/Notebooks+Journals/Google+Hard+Cover+Journal.axd
GGOEGAAJ203415,Google Heavy-weight Fog Tee,Apparel,USD,32,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX2034.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Heavy-Weight+Fog+Tee
GGOEGDWQ087699,Google Hub Mug White,Drinkware,USD,13,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGDWQ087699.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Google+Hub+Mug+White
GGPRGCBA104799,Google Incognito Messanger Bag Kit,Kit,USD,91,out_of_stock,https://shop.googlemerchandisestore.com/store/20210405858/assets/items/images/GGPRGCBA104799.jpg,https://shop.googlemerchandisestore.com/Google+Prize+Portal/Google+Incognito+Messenger+Bag+Kit
GGOEGAAJ073416,Google Men's Short Sleeve Hero Tee Heather,Apparel,USD,18.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0734.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Men+s+T+Shirts/Google+Mens+Short+Sleeve+Hero+Tee+Heather.axd
GGOEGAXN139310,Google Mural Socks,Apparel,USD,15,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/noimage.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Mural+Socks+v1
GGOEGBRH187499,Google Nomad Backpack,Bags,USD,135,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGBRH187499.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Google+Nomad+Backpack
GGOEGAWR061153,Google Onesie Red,Apparel,USD,23.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0611.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Men+s+T+Shirts/Google+Onesie+Red.axd
GGOEGOAQ018099,Google Pen Pencil & Highlighter Set,Office,USD,3.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGOAQ018099.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Office/Writing/Pen+Pencil+Highlighter+Set.axd
GGPRGAXA114110,Google Pride Socks,Apparel,USD,18,in_stock,https://shop.googlemerchandisestore.com/store/20210405858/assets/items/images/GGPRGAXA114110.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Google+Pride+Socks
GGCNGBJJ101299,Google Recycled Felt Grey Tote,Bags,USD,29,in_stock,https://shop.googlemerchandisestore.com/store/20161019326/assets/items/images/GGCNGBJJ101299.jpg,https://shop.googlemerchandisestore.com/Google+Canada/Google+Recycled+Felt+Grey+Tote
GGOEGBRB105199,Google Rolltop Backpack Reflective,Bags,USD,150,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGBRB105199.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Bags/Google+Rolltop+Backpack+Reflective
GGOEGHPB003410,Google Snapback Hat Black,Apparel,USD,22.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGHPB003410.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Headgear/Google+Snapback+Hat+Black.axd
GGPRGCBA104199,Google Sustainable Kit,Office,USD,7.67,out_of_stock,https://shop.googlemerchandisestore.com/store/20210405858/assets/items/images/GGPRGCBA104199.jpg,https://shop.googlemerchandisestore.com/Google+Prize+Portal/Google+Sustainable+Kit
GGOEGKAA019299,Google Switch Tone Color Crayon Pen,Accessories,USD,1.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGKAA019299.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Accessories/Fun/Switch+Tone+Color+Crayon+Pen.axd
GGCOGALB153916,Google TYCTWD Black Women's Tee,Apparel,USD,25,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1539.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/TYCTWD/Google+TYCTWD+Womens+Tee
GGOEGDHC087099,Google Thermal Bottle Blue,Drinkware,USD,23.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGDHC087099.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Google+Thermal+Bottle+Blue
GGOEGAED175014,Google Tonal Brick Tee,Apparel,USD,28,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1750.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Google+Tonal+Brick+Tee
GGOEGAYB113113,Google Youth FC Longsleeve Charcoal,Apparel,USD,30,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1131.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Youth+FC+Longsleeve+Charcoal
GGOEGAEB091113,Google Zip Hoodie Black,Apparel,USD,60,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX0911.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Zip+Hoodie+Black
GGCPGAEB161613,Google Zip Hoodie F/C Bundle,Kit,USD,195.16,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX1616.jpg,https://shop.googlemerchandisestore.com/Google+Perks+Portal/Google+Zip+Hoodie+FC+Bundle
GGCPGAEC138919,Guardians New Era Unisex Full-Zip Hoodie,Apparel,USD,0,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX1389.jpg,https://shop.googlemerchandisestore.com/Google+Perks+Portal/Guardians+New+Era+Unisex+Full-Zip+Hoodie
GGCPGCBA304499,HPS Volunteer Duffel,Bags,USD,14.78,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGCBA304499.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/HPS+Volunteer+Duffel
GGCPHAAC114717,Hash Code 3rd Place Men's Kit (2XL),Kit,USD,180,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPHXXX1147.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Hash+Code+3rd+Place+Unisex+Kit
GGCPGCBA144899,Honey Badgers Exec Winter Kit,Kit,USD,0,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGCBA144899.jpg,https://shop.googlemerchandisestore.com/Google+Perks+Portal/Cloud+Programs+Winter+Event+Swag+2
GGCPTALB191617,Kick Start Kit I Women's,Apparel,USD,95.04,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPTXXX1916.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Kick+Start+Kit+I+Womens
GGCLCATB125415,Machine Learning Women's Engineer Eco-Quilted Vest (Beta),Apparel,USD,0,out_of_stock,https://shop.googlemerchandisestore.com/store/20230615372/assets/items/images/GGCLCXXX1254.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Womens+Machine+Learning+Engineer+Eco-Quilted+Vest+Beta
GGOSKAAP105917,Men's Kubeflow Doc Sprint Tee,Apparel,USD,15,out_of_stock,https://shop.googlemerchandisestore.com/store/20200306486/assets/items/images/GGOSKXXX1059.jpg,https://shop.googlemerchandisestore.com/Google+OSS+Portal/Mens+Kubeflow+Doc+Sprint+Tee
GGOEDDWQ224899,PDX Campfire Mug,Drinkware,USD,13,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEDDWQ224899.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/PDX+Campfire+Mug
GGCPGCBA407016,PES 2023 Google Diamond Kit,Kit,USD,0,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX4070.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/PES+2023+Google+Diamond+Kit
GGQLQDWJ100999,Qwiklabs Mug,Drinkware,USD,13,in_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGQLQDWJ100999.jpg,https://shop.googlemerchandisestore.com/Google+Perks+Portal/DrinkwareQwiklabs+Mug
GGOEGOBA219199,Super G Eco Wood Magnet,Office,USD,7,in_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGOBA219199.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Super+G+Eco+Wood+Magnet
GGCPGADJ125413,Unisex Data E/ABP Vest,Apparel,USD,63,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX1254.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Unisex+Data+E/ABP+Vest
GGOEWAAJ083516,Waze Men's Typography Short Sleeve Tee,Apparel,USD,18.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEWXXX0835.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Shop+by+Brand/Waze+Mens+Typography+Short+Sleeve+Tee.axd
GGCPWAEJ402618,Waze Unisex Hoodie - 3XL,Apparel,USD,39.1,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPWXXX4026.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Waze+Unisex+Hoodie
GGOEYCBR221099,YouTube Eco Wood Zipper Pull,Accessories,USD,6,in_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEYCBR221099.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/YouTube+Eco+Wood+Zipper+Pull
GGOEYDHA182099,YouTube Kids Eco Water Bottle,Drinkware,USD,9,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEYDHA182099.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/YouTube+Kids+Eco+Water+Bottle
GGOEYDWB179399,"YouTube Listen, Share Mug",Drinkware,USD,15,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEYDWB179399.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/YouTube+Listen+Share+Mug
GGCOGDHC101099,#IamRemarkable Water Bottle,Drinkware,USD,15,in_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGCOGDHC101099.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Drinkware/IamRemarkable+Water+Bottle
GGOSGAEJ109816,Agones Unisex Tee,Apparel,USD,0,in_stock,https://shop.googlemerchandisestore.com/store/20200306486/assets/items/images/GGOSGXXX1098.jpg,https://shop.googlemerchandisestore.com/Google+OSS+Portal/Agones+Unisex+Tee
GGOEAFDH105799,Android Cardboard Sculpture,Accessories,USD,17,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEAFDH105799.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Accessories/Android+Cardboard+Sculpture
GGOEAOCB100399,Android Flex Journal Black,Office,USD,8,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/noimage.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Office/Android+Flex+Journal+Black
GGOEAAEL130815,Android Iconic Crew,Apparel,USD,55,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEAXXX1308.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Android+Iconic+Crew
GGOEADHH129499,Android Iconic Glass Bottle Green,Drinkware,USD,24,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEADHH129499.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Android+Iconic+Glass+Bottle+Green
GGOEAOLL130799,Android Iconic Notebook,Office,USD,17,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEAOLL130799.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Office/Android+Iconic+Notebook
GGOEAFBJ109199,Android Ornament Green,Accessories,USD,16,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/noimage.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Fun/Android+Ornament+Green
