id,title,product_type,currency,cost,image_link,seller_name, rating,color,description,new_title,gender,google_brand
GGOEGAWH135447,Google Infant Hero Onesie Olive,['Watches'],USD,66,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/noimage.jpg,Fandom Finds,3.3,"['Black', 'White']","The Casio F-91W is a classic digital watch that has been around for decades. It is known for its simple design, reliability, and affordability. The watch has a black resin band and a black dial with white numbers and markings. It is water-resistant up to 50 meters and has a battery life of up to 7 years.",Casio Mens F-91W-1 Classic Resin Strap Digital Sport Watch,men,Casio
GGOEGAWH135447,Google Infant Hero Onesie Olive,['Watches'],USD,64,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/noimage.jpg,Zen Zone,2.7,"['Black', 'White']","The Casio F-91W is a classic digital watch that has been around for decades. It is known for its simple design, reliability, and affordability. The watch has a black resin band and a black dial with white numbers and markings. It is water-resistant up to 50 meters and has a battery life of up to 7 years.",Casio Mens F-91W-1 Classic Resin Strap Digital Sport Watch,men,Casio
GGOEGAWH135447,Google Infant Hero Onesie Olive,['Watches'],USD,61,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/noimage.jpg,Sarcasm Society,3.0,"['Black', 'White']","The Casio F-91W is a classic digital watch that has been around for decades. It is known for its simple design, reliability, and affordability. The watch has a black resin band and a black dial with white numbers and markings. It is water-resistant up to 50 meters and has a battery life of up to 7 years.",Casio Mens F-91W-1 Classic Resin Strap Digital Sport Watch,men,Casio
GGOEGAWH135447,Google Infant Hero Onesie Olive,['Watches'],USD,68,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/noimage.jpg,Cult Classic Closet,3.6,"['Black', 'White']","The Casio F-91W is a classic digital watch that has been around for decades. It is known for its simple design, reliability, and affordability. The watch has a black resin band and a black dial with white numbers and markings. It is water-resistant up to 50 meters and has a battery life of up to 7 years.",Casio Mens F-91W-1 Classic Resin Strap Digital Sport Watch,men,Casio
GGOEGAWH135447,Google Infant Hero Onesie Olive,['Watches'],USD,65,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/noimage.jpg,Custom Culture,3.6,"['Black', 'White']","The Casio F-91W is a classic digital watch that has been around for decades. It is known for its simple design, reliability, and affordability. The watch has a black resin band and a black dial with white numbers and markings. It is water-resistant up to 50 meters and has a battery life of up to 7 years.",Casio Mens F-91W-1 Classic Resin Strap Digital Sport Watch,men,Casio
GGCPGFKQ130799,Google Laptop and Cell Phone Stickers,"['Home & Office', 'Electronics', 'Printers & Scanners', 'Printers']",USD,85,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGFKQ130799.jpg,Vinyl Vault,4.4,['Multicolor'],Google Cloud Print is a mobile printing solution that lets you print from anywhere.,Google Cloud Print,Unisex,Google
GGCPGFKQ130799,Google Laptop and Cell Phone Stickers,"['Home & Office', 'Electronics', 'Printers & Scanners', 'Printers']",USD,91,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGFKQ130799.jpg,Fandom Finds,3.0,['Multicolor'],Google Cloud Print is a mobile printing solution that lets you print from anywhere.,Google Cloud Print,Unisex,Google
GGCPGFKQ130799,Google Laptop and Cell Phone Stickers,"['Home & Office', 'Electronics', 'Printers & Scanners', 'Printers']",USD,96,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGFKQ130799.jpg,Zen Zone,4.3,['Multicolor'],Google Cloud Print is a mobile printing solution that lets you print from anywhere.,Google Cloud Print,Unisex,Google
GGCPGBJQ125099,Google Large Tote Canvas,"['bags', 'shoulder bags', 'tote bags']",USD,54,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGBJQ125099.jpg,Expression Essentials,3.1,"['white', 'multicolor']",This is a white tote bag with the Google logo on it. It is made of canvas and has a reinforced bottom. It is perfect for carrying your everyday essentials.,Google canvas tote bag,unisex,Google
GGCPGBJQ125099,Google Large Tote Canvas,"['bags', 'shoulder bags', 'tote bags']",USD,49,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGBJQ125099.jpg,Misfit Merch,3.8,"['white', 'multicolor']",This is a white tote bag with the Google logo on it. It is made of canvas and has a reinforced bottom. It is perfect for carrying your everyday essentials.,Google canvas tote bag,unisex,Google
GGCPGBJQ125099,Google Large Tote Canvas,"['bags', 'shoulder bags', 'tote bags']",USD,50,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGBJQ125099.jpg,Expression Essentials,3.1,"['white', 'multicolor']",This is a white tote bag with the Google logo on it. It is made of canvas and has a reinforced bottom. It is perfect for carrying your everyday essentials.,Google canvas tote bag,unisex,Google
GGCPGBJQ125099,Google Large Tote Canvas,"['bags', 'shoulder bags', 'tote bags']",USD,55,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGBJQ125099.jpg,Ironic Icons,2.5,"['white', 'multicolor']",This is a white tote bag with the Google logo on it. It is made of canvas and has a reinforced bottom. It is perfect for carrying your everyday essentials.,Google canvas tote bag,unisex,Google
GGCPGBJQ125099,Google Large Tote Canvas,"['bags', 'shoulder bags', 'tote bags']",USD,48,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGBJQ125099.jpg,Vinyl Vault,4.4,"['white', 'multicolor']",This is a white tote bag with the Google logo on it. It is made of canvas and has a reinforced bottom. It is perfect for carrying your everyday essentials.,Google canvas tote bag,unisex,Google
GGOEGAAQ057216,Google Men's Colorblock Tee White/Heather,"['เสื้อผ้าผู้ชาย', 'เสื้อยืด']",USD,91,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0572.jpg,Cult Classic Closet,3.6,"['ขาว', 'เทา']",เสื้อยืดผู้ชายแขนสั้น สีเทาขาว ผลิตจากผ้าฝ้าย 100% เนื้อผ้านุ่มใส่สบาย,เสื้อยืดผู้ชายแขนสั้น สีเทาขาว,ผู้ชาย,Google
GGOEGATC060315,Google Women's 1/4 Zip Performance Pullover Two-Tone Blue,"['Apparel', 'Tops', 'Jackets & Coats']",USD,63,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0603.jpg,The Graphic Garage,3.7,"['Blue', 'Black']","The Womens Tech 1/2 Zip is a lightweight, breathable baselayer thats perfect for all your outdoor activities. Made with 100% Merino wool, its soft, itch-free, and naturally odor-resistant.",Smartwool Womens Tech 1/2 Zip,Women,Google
GGOEGATC060315,Google Women's 1/4 Zip Performance Pullover Two-Tone Blue,"['Apparel', 'Tops', 'Jackets & Coats']",USD,53,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0603.jpg,Zen Zone,4.3,"['Blue', 'Black']","The Womens Tech 1/2 Zip is a lightweight, breathable baselayer thats perfect for all your outdoor activities. Made with 100% Merino wool, its soft, itch-free, and naturally odor-resistant.",Smartwool Womens Tech 1/2 Zip,Women,Google
GGOEGATC060315,Google Women's 1/4 Zip Performance Pullover Two-Tone Blue,"['Apparel', 'Tops', 'Jackets & Coats']",USD,54,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0603.jpg,Quirk & Co.,4.5,"['Blue', 'Black']","The Womens Tech 1/2 Zip is a lightweight, breathable baselayer thats perfect for all your outdoor activities. Made with 100% Merino wool, its soft, itch-free, and naturally odor-resistant.",Smartwool Womens Tech 1/2 Zip,Women,Google
GGOEGATC060315,Google Women's 1/4 Zip Performance Pullover Two-Tone Blue,"['Apparel', 'Tops', 'Jackets & Coats']",USD,54,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0603.jpg,Cult Classic Closet,3.6,"['Blue', 'Black']","The Womens Tech 1/2 Zip is a lightweight, breathable baselayer thats perfect for all your outdoor activities. Made with 100% Merino wool, its soft, itch-free, and naturally odor-resistant.",Smartwool Womens Tech 1/2 Zip,Women,Google
GGOEGATC060315,Google Women's 1/4 Zip Performance Pullover Two-Tone Blue,"['Apparel', 'Tops', 'Jackets & Coats']",USD,53,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0603.jpg,Gadget Guru,4.0,"['Blue', 'Black']","The Womens Tech 1/2 Zip is a lightweight, breathable baselayer thats perfect for all your outdoor activities. Made with 100% Merino wool, its soft, itch-free, and naturally odor-resistant.",Smartwool Womens Tech 1/2 Zip,Women,Google
GGOEGALB125417,Google Women's Pride Eco-Tee Black,['t-shirts'],USD,5,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1254.jpg,90s Nostalgia,4.0,"['black', 'multicolor']",A black t-shirt with the Google logo on the front.,Google T-Shirt,unisex,Google
GGOEGALB125417,Google Women's Pride Eco-Tee Black,['t-shirts'],USD,5,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1254.jpg,Vinyl Vault,4.4,"['black', 'multicolor']",A black t-shirt with the Google logo on the front.,Google T-Shirt,unisex,Google
GGOEGATB060415,Google Women's Quilted Insulated Vest Black,['Vests'],USD,56,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0604.jpg,The Graphic Garage,4.1,['Black'],"The CirrusLite Vest is the perfect lightweight and packable vest for any outdoor adventure. This vest is made with a water-resistant and windproof fabric, and it features a high collar and a full-zip front for added warmth. It also has two zippered hand pockets and a drawcord hem to keep the cold out. The vest is black and has the Google logo on the chest.",Google Womens CirrusLite Vest,Women,Google
GGOEGATB060415,Google Women's Quilted Insulated Vest Black,['Vests'],USD,51,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0604.jpg,Rebel Threads,2.9,['Black'],"The CirrusLite Vest is the perfect lightweight and packable vest for any outdoor adventure. This vest is made with a water-resistant and windproof fabric, and it features a high collar and a full-zip front for added warmth. It also has two zippered hand pockets and a drawcord hem to keep the cold out. The vest is black and has the Google logo on the chest.",Google Womens CirrusLite Vest,Women,Google
GGOEGATB060415,Google Women's Quilted Insulated Vest Black,['Vests'],USD,53,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0604.jpg,Vinyl Vault,4.4,['Black'],"The CirrusLite Vest is the perfect lightweight and packable vest for any outdoor adventure. This vest is made with a water-resistant and windproof fabric, and it features a high collar and a full-zip front for added warmth. It also has two zippered hand pockets and a drawcord hem to keep the cold out. The vest is black and has the Google logo on the chest.",Google Womens CirrusLite Vest,Women,Google
GGCPHALC114817,Hash Code 3rd Place Women's Kit (2XL),"['Clothing', 'T-shirts']",USD,100,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPHXXX1148.jpg,Offbeat Outfitters,2.7,"['Blue', 'White']",A blue t-shirt with the text hash code printed on it.,Hash Code T-shirt,Unisex,Google
GGCPHALC114817,Hash Code 3rd Place Women's Kit (2XL),"['Clothing', 'T-shirts']",USD,100,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPHXXX1148.jpg,Custom Culture,2.7,"['Blue', 'White']",A blue t-shirt with the text hash code printed on it.,Hash Code T-shirt,Unisex,Google
GGCPHALC114817,Hash Code 3rd Place Women's Kit (2XL),"['Clothing', 'T-shirts']",USD,92,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPHXXX1148.jpg,Mystic Market,4.2,"['Blue', 'White']",A blue t-shirt with the text hash code printed on it.,Hash Code T-shirt,Unisex,Google
GGCPHALC114817,Hash Code 3rd Place Women's Kit (2XL),"['Clothing', 'T-shirts']",USD,98,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPHXXX1148.jpg,Mystic Market,3.7,"['Blue', 'White']",A blue t-shirt with the text hash code printed on it.,Hash Code T-shirt,Unisex,Google
GGCPHALC114817,Hash Code 3rd Place Women's Kit (2XL),"['Clothing', 'T-shirts']",USD,100,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPHXXX1148.jpg,Inside Joke Emporium,4.0,"['Blue', 'White']",A blue t-shirt with the text hash code printed on it.,Hash Code T-shirt,Unisex,Google
GGCPHAAC114916,Hash Code Finalist Men's Kit (XL),"['Apparel', 'Jackets & Coats']",USD,66,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPHXXX1149.jpg,Fandom Finds,3.3,"['Black', 'Grey']",This jacket is made of 100% polyester and features a water-resistant finish. It has a full-zip front with a snap-up collar and two front pockets. The jacket is available in black and grey.,Hash Code Full-Zip Soft Shell Jacket,Unisex,Google
GGCPHAAC115213,Hash Code Swag Unisex Kit (SM),"['Apparel', 'Jackets & Coats']",USD,54,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPHXXX1152.jpg,Pop Art Provisions,3.0,"['Grey', 'Black']","This mens soft shell jacket is a perfect blend of style and functionality. Its water-resistant and windproof, making it ideal for outdoor activities in cooler weather. The jacket also features a fleece lining for added warmth and comfort.",hashcode Mens Soft Shell Jacket,men,Google
GGCPHAAC115213,Hash Code Swag Unisex Kit (SM),"['Apparel', 'Jackets & Coats']",USD,54,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPHXXX1152.jpg,Print Pop,4.1,"['Grey', 'Black']","This mens soft shell jacket is a perfect blend of style and functionality. Its water-resistant and windproof, making it ideal for outdoor activities in cooler weather. The jacket also features a fleece lining for added warmth and comfort.",hashcode Mens Soft Shell Jacket,men,Google
GGCPTCBA148117,Kick Start Bundle 5 (Women's),"['Clothing', 'T-shirts']",USD,66,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPTXXX1481.jpg,Mystic Market,4.2,"['Green', 'White']",A green t-shirt with the words Kick Start 2020 printed on it.,Kick Start 2020 Womens T-shirt,Women,Google
GGCPTCBA148117,Kick Start Bundle 5 (Women's),"['Clothing', 'T-shirts']",USD,63,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPTXXX1481.jpg,Fandom Finds,3.0,"['Green', 'White']",A green t-shirt with the words Kick Start 2020 printed on it.,Kick Start 2020 Womens T-shirt,Women,Google
GGCPTCBA148117,Kick Start Bundle 5 (Women's),"['Clothing', 'T-shirts']",USD,74,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPTXXX1481.jpg,Sarcasm Society,3.0,"['Green', 'White']",A green t-shirt with the words Kick Start 2020 printed on it.,Kick Start 2020 Womens T-shirt,Women,Google
