id,title,product_type,currency,cost,image_link,seller_name,color,description,short_description
GGCPGCBA141019,YouTube Unisex Hoodie and Cheese Board Set,Clothing,USD,31,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX1410.jpg,Sarcasm Society,3.0,Grey,"This zip hoodie is perfect for layering on chilly days. Its made from a soft cotton blend and features a full zip closure, hood, and two front pockets.",Mens Full Zip Hoodie
GGCPGCBA140717,YouTube and PandA Womens Jacket Set,Clothing,USD,39,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX1407.jpg,Print Pop,4.1,Black,A womens full-zip hooded sweatshirt made of 100% cotton. It has a relaxed fit and features a kangaroo pocket on the front.,Womens Full-Zip Hooded Sweatshirt
GGCPGCBA140717,YouTube and PandA Womens Jacket Set,Clothing,USD,46,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX1407.jpg,Quirk & Co.,3.1,Black,A womens full-zip hooded sweatshirt made of 100% cotton. It has a relaxed fit and features a kangaroo pocket on the front.,Womens Full-Zip Hooded Sweatshirt
GGCPGCBA140717,YouTube and PandA Womens Jacket Set,Clothing,USD,41,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX1407.jpg,Custom Culture,2.7,Black,A womens full-zip hooded sweatshirt made of 100% cotton. It has a relaxed fit and features a kangaroo pocket on the front.,Womens Full-Zip Hooded Sweatshirt
GGTUGCKA100799,#IAmRemarkable Wordmark Navy Sticker,Home & Living,USD,74,https://shop.googlemerchandisestore.com/store/20180919570/assets/items/images/GGTUGCKA100799.jpg,Fandom Finds,3.3,Blue,I am Remarkable,I am Remarkable
GGCOGAEC100614,#IamRemarkable T-Shirt,apparel,USD,19,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGCOGXXX1006.jpg,Print Pop,2.5,blue,A blue t-shirt with the words I am remarkable written on it.,I am remarkable
GGCOGAEC100614,#IamRemarkable T-Shirt,apparel,USD,19,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGCOGXXX1006.jpg,Quirk & Co.,4.5,blue,A blue t-shirt with the words I am remarkable written on it.,I am remarkable
GGCOGAEC100614,#IamRemarkable T-Shirt,apparel,USD,5,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGCOGXXX1006.jpg,Rebel Threads,2.9,blue,A blue t-shirt with the words I am remarkable written on it.,I am remarkable
GGCOGAEC100614,#IamRemarkable T-Shirt,apparel,USD,5,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGCOGXXX1006.jpg,Canvas Couture,3.4,blue,A blue t-shirt with the words I am remarkable written on it.,I am remarkable
GGAVGFBA100699,20th Anniversary Lava Lamp,Home,USD,77,https://shop.googlemerchandisestore.com/store/20220825235/assets/items/images/GGAVGFBA100699.jpg,Canvas Couture,3.4,Blue,This is a lava lamp made by Google.,Google Lava Lamp
GGAVGFBA100699,20th Anniversary Lava Lamp,Home,USD,91,https://shop.googlemerchandisestore.com/store/20220825235/assets/items/images/GGAVGFBA100699.jpg,Gadget Guru,4.0,Blue,This is a lava lamp made by Google.,Google Lava Lamp
GGAVGFBA100699,20th Anniversary Lava Lamp,Home,USD,82,https://shop.googlemerchandisestore.com/store/20220825235/assets/items/images/GGAVGFBA100699.jpg,Wanderlust Wardrobe,3.2,Blue,This is a lava lamp made by Google.,Google Lava Lamp
GGAVGFBA100699,20th Anniversary Lava Lamp,Home,USD,83,https://shop.googlemerchandisestore.com/store/20220825235/assets/items/images/GGAVGFBA100699.jpg,Vinyl Vault,4.4,Blue,This is a lava lamp made by Google.,Google Lava Lamp
GGAVGFBA100699,20th Anniversary Lava Lamp,Home,USD,82,https://shop.googlemerchandisestore.com/store/20220825235/assets/items/images/GGAVGFBA100699.jpg,Mystic Market,3.7,Blue,This is a lava lamp made by Google.,Google Lava Lamp
GGOEAAAJ032416,Android Men's Short Sleeve Tri-blend Hero Tee Grey,clothing,USD,6,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0324.jpg,Canvas Couture,2.6,white,A white t-shirt with the Android logo on it.,Android T-Shirt
GGOEAAAJ032416,Android Men's Short Sleeve Tri-blend Hero Tee Grey,clothing,USD,5,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0324.jpg,Wanderlust Wardrobe,3.2,white,A white t-shirt with the Android logo on it.,Android T-Shirt
GGOEAAAJ032416,Android Men's Short Sleeve Tri-blend Hero Tee Grey,clothing,USD,5,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0324.jpg,Print Pop,4.1,white,A white t-shirt with the Android logo on it.,Android T-Shirt
GGOEAOCB100699,Android Notebook Set Black,Electronics,USD,56,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEAOCB100699.jpg,Canvas Couture,3.4,Black,This notebook features the Android logo on the cover and includes a pen.,Android Notebook and Pen
GGOEAOCB100699,Android Notebook Set Black,Electronics,USD,55,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEAOCB100699.jpg,The Graphic Garage,4.1,Black,This notebook features the Android logo on the cover and includes a pen.,Android Notebook and Pen
GGOEAOCB100699,Android Notebook Set Black,Electronics,USD,43,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEAOCB100699.jpg,Urban Edge,2.8,Black,This notebook features the Android logo on the cover and includes a pen.,Android Notebook and Pen
GGOEAOKQ218099,Android Variety Sticker Sheet,Electronics,USD,91,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEAOKQ218099.jpg,Mystic Market,4.2,Multicolor,Android is a mobile operating system developed by Google.,Android
GGOEAOKQ218099,Android Variety Sticker Sheet,Electronics,USD,89,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEAOKQ218099.jpg,Offbeat Outfitters,2.7,Multicolor,Android is a mobile operating system developed by Google.,Android
GGOEAOKQ218099,Android Variety Sticker Sheet,Electronics,USD,100,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEAOKQ218099.jpg,Urban Edge,2.8,Multicolor,Android is a mobile operating system developed by Google.,Android
GGOEGOCC184499,ApPeel Notebook,Watches,USD,97,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/noimage.jpg,Mystic Market,3.0,White,"The Apple Watch Series 6 is the latest smartwatch from Apple. It features a new design, a faster processor, and a brighter display. It is also the first Apple Watch to feature a blood oxygen sensor.",Apple Watch Series 6
GGOEGOCC184499,ApPeel Notebook,Watches,USD,82,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/noimage.jpg,Quirk & Co.,4.5,White,"The Apple Watch Series 6 is the latest smartwatch from Apple. It features a new design, a faster processor, and a brighter display. It is also the first Apple Watch to feature a blood oxygen sensor.",Apple Watch Series 6
GGOEGOCC184499,ApPeel Notebook,Watches,USD,92,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/noimage.jpg,Fandom Finds,3.3,White,"The Apple Watch Series 6 is the latest smartwatch from Apple. It features a new design, a faster processor, and a brighter display. It is also the first Apple Watch to feature a blood oxygen sensor.",Apple Watch Series 6
GGEBCCBA112214,Backpack and Men's Jacket Kit,apparel,USD,75,https://shop.googlemerchandisestore.com/store/20210125633/assets/items/images/GGEBCXXX1122.jpg,The Graphic Garage,4.1,black,"The North Face Mens Denali 2 Jacket is a classic, versatile jacket thats perfect for everyday wear. Its made with a durable, water-resistant fabric and features a full-zip front, two hand pockets, and an adjustable hood. The jacket is also available in a variety of colors, so you can find the perfect one to match your style.",The North Face Mens Denali 2 Jacket
GGEBCCBA112214,Backpack and Men's Jacket Kit,apparel,USD,75,https://shop.googlemerchandisestore.com/store/20210125633/assets/items/images/GGEBCXXX1122.jpg,Quirk & Co.,4.5,black,"The North Face Mens Denali 2 Jacket is a classic, versatile jacket thats perfect for everyday wear. Its made with a durable, water-resistant fabric and features a full-zip front, two hand pockets, and an adjustable hood. The jacket is also available in a variety of colors, so you can find the perfect one to match your style.",The North Face Mens Denali 2 Jacket
GGCLCABA102117,Beta Hat & Data Eng Men's Zip Kit,Clothing,USD,24,https://shop.googlemerchandisestore.com/store/20230615372/assets/items/images/GGCLCXXX1021.jpg,Mystic Market,3.7,Grey,The Better Than Naked 1/4 Zip is the ultimate layer for any adventure.,The North Face Mens Better Than Naked 1/4 Zip
GGCLCABA102117,Beta Hat & Data Eng Men's Zip Kit,Clothing,USD,31,https://shop.googlemerchandisestore.com/store/20230615372/assets/items/images/GGCLCXXX1021.jpg,Gadget Guru,3.0,Grey,The Better Than Naked 1/4 Zip is the ultimate layer for any adventure.,The North Face Mens Better Than Naked 1/4 Zip
GGCLCABA102117,Beta Hat & Data Eng Men's Zip Kit,Clothing,USD,30,https://shop.googlemerchandisestore.com/store/20230615372/assets/items/images/GGCLCXXX1021.jpg,Quirk & Co.,4.5,Grey,The Better Than Naked 1/4 Zip is the ultimate layer for any adventure.,The North Face Mens Better Than Naked 1/4 Zip
GGCPGCBA159199,Byron Blevins Bundle #5,Electronics,USD,75,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGCBA159199.jpg,Canvas Couture,3.4,Brown,"The Google Cloud Phone Stand is a great way to keep your phone in sight while you work. The stand is made of bamboo and has a minimalist design that will complement any desk. The stand is also compatible with most phones, so you can use it with your iPhone, Android, or Windows phone.",Google Cloud Phone Stand
GGCPGCBA159199,Byron Blevins Bundle #5,Electronics,USD,71,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGCBA159199.jpg,Cult Classic Closet,3.6,Brown,"The Google Cloud Phone Stand is a great way to keep your phone in sight while you work. The stand is made of bamboo and has a minimalist design that will complement any desk. The stand is also compatible with most phones, so you can use it with your iPhone, Android, or Windows phone.",Google Cloud Phone Stand
GGCPGCBA159199,Byron Blevins Bundle #5,Electronics,USD,63,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGCBA159199.jpg,Quirk & Co.,4.5,Brown,"The Google Cloud Phone Stand is a great way to keep your phone in sight while you work. The stand is made of bamboo and has a minimalist design that will complement any desk. The stand is also compatible with most phones, so you can use it with your iPhone, Android, or Windows phone.",Google Cloud Phone Stand
GGCPGCBA159199,Byron Blevins Bundle #5,Electronics,USD,74,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGCBA159199.jpg,Fandom Finds,3.3,Brown,"The Google Cloud Phone Stand is a great way to keep your phone in sight while you work. The stand is made of bamboo and has a minimalist design that will complement any desk. The stand is also compatible with most phones, so you can use it with your iPhone, Android, or Windows phone.",Google Cloud Phone Stand
GGCPGCBA159199,Byron Blevins Bundle #5,Electronics,USD,67,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGCBA159199.jpg,Fandom Finds,3.0,Brown,"The Google Cloud Phone Stand is a great way to keep your phone in sight while you work. The stand is made of bamboo and has a minimalist design that will complement any desk. The stand is also compatible with most phones, so you can use it with your iPhone, Android, or Windows phone.",Google Cloud Phone Stand
GGCPGAEJ196617,CTR Alumni Shirt and Cap,Apparel,USD,7,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX1966.jpg,Rebel Threads,2.9,Black,"The Long Sleeve Tee is a comfortable and stylish way to show your support for CTR. Made from 100% cotton, this shirt is soft and breathable, perfect for everyday wear. The bold CTR logo on the front is sure to turn heads wherever you go.",Long Sleeve Tee
GGCLCAFB104314,Cloud Developer Men's Marine Layer Hoodie Black,Apparel,USD,44,https://shop.googlemerchandisestore.com/store/20230615372/assets/items/images/GGCLCXXX1043.jpg,Vinyl Vault,4.4,Black,"The Converse Chuck Taylor All Star Zip Hoodie is a classic and comfortable zip-up hoodie perfect for everyday wear. It features a relaxed fit, a hood with adjustable drawstrings, and a front kangaroo pocket. The hoodie is made from a soft and durable cotton blend and is finished with a Converse All Star logo on the chest.",Converse Chuck Taylor All Star Zip Hoodie - Black
GGCLCAFB104314,Cloud Developer Men's Marine Layer Hoodie Black,Apparel,USD,39,https://shop.googlemerchandisestore.com/store/20230615372/assets/items/images/GGCLCXXX1043.jpg,Expression Essentials,3.1,Black,"The Converse Chuck Taylor All Star Zip Hoodie is a classic and comfortable zip-up hoodie perfect for everyday wear. It features a relaxed fit, a hood with adjustable drawstrings, and a front kangaroo pocket. The hoodie is made from a soft and durable cotton blend and is finished with a Converse All Star logo on the chest.",Converse Chuck Taylor All Star Zip Hoodie - Black
GGCLCAFB104314,Cloud Developer Men's Marine Layer Hoodie Black,Apparel,USD,36,https://shop.googlemerchandisestore.com/store/20230615372/assets/items/images/GGCLCXXX1043.jpg,Misfit Merch,3.8,Black,"The Converse Chuck Taylor All Star Zip Hoodie is a classic and comfortable zip-up hoodie perfect for everyday wear. It features a relaxed fit, a hood with adjustable drawstrings, and a front kangaroo pocket. The hoodie is made from a soft and durable cotton blend and is finished with a Converse All Star logo on the chest.",Converse Chuck Taylor All Star Zip Hoodie - Black
GGCLCADJ107817,Collaboration Engineer Men's Patagonia Pullover & Beta Hat,Apparel,USD,45,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCXXX1078.jpg,Mystic Market,3.7,White,"The Patagonia Mens Better Sweater 1/4-Zip Fleece is a classic, versatile piece of outerwear thats perfect for a variety of activities. Made with 100% recycled polyester fleece, its soft, warm, and durable. The 1/4-zip design makes it easy to get on and off, and the two front pockets are great for storing small items. The Better Sweater is also Fair Trade Certified, so you can feel good about wearing it.",Patagonia Mens Better Sweater 1/4-Zip Fleece
GGCLCADJ107817,Collaboration Engineer Men's Patagonia Pullover & Beta Hat,Apparel,USD,41,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCXXX1078.jpg,Fandom Finds,3.3,White,"The Patagonia Mens Better Sweater 1/4-Zip Fleece is a classic, versatile piece of outerwear thats perfect for a variety of activities. Made with 100% recycled polyester fleece, its soft, warm, and durable. The 1/4-zip design makes it easy to get on and off, and the two front pockets are great for storing small items. The Better Sweater is also Fair Trade Certified, so you can feel good about wearing it.",Patagonia Mens Better Sweater 1/4-Zip Fleece
