id,title,product_type,currency,value,image_link,color,description,gender,google_brand
GGCOGCBA206099,Pixel Superfan Pin Set,"['Electronics', 'Smart Home']",USD,14,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGCOGCBA206099.jpg,"['Black', 'Blue', 'Multicolor']","Show your Pixel pride with this exclusive enamel pin set. This set includes three pins: a black and silver oval pin, a blue and white circular pin, and a rainbow iridescent circular pin. The pins are made with high-quality materials and are perfect for adding a touch of personality to your jacket, bag, or lanyard.",Unisex,Google
GGCPGADB131717,Unisex Black Waterproof Raincoat,"['Clothing & Accessories', 'Outerwear', 'Jackets & Coats', 'Raincoats']",USD,125,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX1317.jpg,['Black'],"The unisex black Stormtech Squall Raincoat is a waterproof and windproof jacket designed for outdoor activities. It features a hood, adjustable cuffs, and a full-zip closure.",Unisex,Google
GGCPGAAB133512,Sushi Express T-shirt Set,"['Clothing', 'T-shirts']",USD,31,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX1335.jpg,"['Black', 'White']","A set of two t-shirts, one black and one white. The black shirt features the N3Q logo on the chest and the white shirt features the Project Sushi logo on the chest. Both shirts are made from 100% cotton and are machine washable.",Unisex,N/A
GGCPGCBA136999,Vitality Lab Gift,"['Electronics', 'Smart Home']",USD,136,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGCBA136999.jpg,"['Brown', 'Yellow']",The Vitality Lab Gift is a perfect way to show your loved ones how much you care. This thoughtful gift is sure to be appreciated by anyone who is looking to improve their health and well-being.,Unisex,Google
GGCPYAVB176714,Under Armour Womens Locker Woven Shorts,"['Clothing', 'Shorts']",USD,0,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPYXXX1767.jpg,['Black'],"The UA Locker Woven Shorts are made with lightweight, quick-drying fabric that will keep you cool and comfortable during your workout. They feature a relaxed fit with a drawcord waistband for adjustability. The shorts also have side pockets for storing small items.",Women,Under Armour
GGOEYAKA179210,YouTube Tie-Dye Socks,"['Apparel & Accessories', 'Socks']",USD,18,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEYAKA179210.jpg,"['Blue', 'Black', 'Brown']",YouTube socks with a tie-dye pattern and the YouTube logo on the side.,Unisex,Youtube
GGOEYAXA197410,Youtube Socks,"['Apparel & Accessories', 'Socks']",USD,18,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEYAXA197410.jpg,"['Black', 'White']",A pair of black socks with the YouTube logo on the side and a pattern of white squiggles all over.,Unisex,Youtube
GGCPGANC135612,G2G Womens Baseball Tee,"['Apparel & Accessories', 'Clothing', 'Tops', 'T-shirts']",USD,14.98,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX1356.jpg,"['Blue', 'Gray']",A heather gray and navy blue womens baseball tee with a white G2G logo on the front. Perfect for showing your support for G2G and staying comfortable all day long.,women,G2G
GGCPGOLQ136299,G2G Spiral Notebook,"['Office supplies', 'Notebooks']",USD,0,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGOLQ136299.jpg,"['White', 'Black', 'Red', 'Blue', 'Green', 'Yellow']",A spiral bound notebook with a white cover and the Google logo on the front. The notebook has 100 pages of lined paper.,Unisex,Google
GGCPYAVB176516,Alternative Womens Lounge Shorts,"['Clothing', 'Shorts']",USD,0,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPYXXX1765.jpg,['Black'],"Buttery-soft burnout French terry fabric and a relaxed, easy fit make these your new go-to shorts. They feature a drawstring waistband for an adjustable fit and side seam pockets to stash your essentials.",Women,Alternative
GGOEADHB098899,Android Tumbler,"['Drinkware', 'Tumblers']",USD,21.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEADHB098899.jpg,"['Black', 'White']",This 16oz tumbler is made of stainless steel and features a black matte finish with the Android logo on the front.,Unisex,Android
GGPRACBA113199,Android About Town Set,"['Bags', 'Backpacks']",USD,16,https://shop.googlemerchandisestore.com/store/20210405858/assets/items/images/GGPRACBA113199.jpg,"['Blue', 'Black']","The Android About Town Set includes a blue and black backpack and a blue hat. The backpack has a large main compartment, a front pocket, and a side pocket. The hat has an adjustable strap.",Unisex,Android
GGOEAAAB034816,Android in Space T-shirt,"['Clothing', 'T-shirts']",USD,19.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0348.jpg,"['Black', 'Blue']",A black t-shirt with a blue and white print of the Android logo surrounded by stars.,men,Android
GGOEAAYB106324,Android Pride Kids Tee,"['Clothing', 'Tops', 'T-shirts']",USD,24.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEAXXX1063.jpg,"['Black', 'Multicolor']","A black shirt with a rainbow graphic on the front. The rainbow is made up of the colors red, orange, yellow, green, blue, and purple. The shirt is made of 100% cotton and is machine-washable.",Unisex,Android
GGOEAOCB077499,Android RFID Journal,"['Electronics', 'Gadgets']",USD,19.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEAOCB077499.jpg,['Black'],"The Android RFID Journal is a stylish and functional way to keep your notes organized. The journal features a black leather cover with the Android logo embossed on the front. It has a zippered closure to keep your belongings secure. Inside, there are multiple pockets and slots for storing cards, cash, and other small items. The journal also has a built-in RFID scanner, so you can easily scan your credit cards or other RFID-enabled devices.",Unisex,Android
GGOEGDWB202599,Google Chrome Dino Holiday Mug,"['Home & Garden', 'Kitchen & Dining', 'Drinkware', 'Mugs']",USD,11,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGDWB202599.jpg,"['Black', 'White']",This black mug features the Google Chrome Dino in a holiday sweater pattern. The mug is made of ceramic and is dishwasher and microwave safe.,Unisex,Google
GGCOGCBA196099,Time To Party Dinosaur,"['Art Prints', 'Greeting Cards']",USD,6,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGCOGCBA196099.jpg,"['Blue', 'Yellow', 'White']",The illustration shows a blue dinosaur wearing a yellow party hat with a red straw. The dinosaur is standing on its hind legs and has its arms raised in the air. The text below the illustration says Time To Party! in green letters.,Unisex,Google Chrome
GGCPGATB201612,Spear Womens Vest,['Vests'],USD,0,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX2016.jpg,['Black'],The Womens Summit Performance Fleece Full Zip Vest is a lightweight and versatile vest perfect for layering on chilly days. This vest is made with a soft and warm fleece fabric and features a full zip closure for easy on and off. It also has two front zippered pockets to keep your essentials close at hand. The Summit Performance Fleece Full Zip Vest is available in black and blue and is sure to become a staple in your wardrobe.,women,
GGOEGCKA151899,Google Logo Sticker,"['Electronics', 'Stickers']",USD,2,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGCKA151899.jpg,"['Blue', 'Red', 'Yellow', 'Green']","A sticker with the Google logo on it. The logo is made up of the letters G, o, o, g, l, e in blue, red, yellow and green.",Unisex,Google
GGOEGHPB080410,Google 5-Panel Snapback Cap,"['Apparel & Accessories', 'Unisex Hats & Caps']",USD,18.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGHPB080410.jpg,"['Blue', 'Black']",A black snapback cap with a blue and white Google logo on the front. The cap is made of 100% cotton and has a one-size-fits-all design.,Unisex,Google
GGOEGAEJ103416,Google Bike Tee,"['Apparel', 'T-shirts']",USD,23.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1034.jpg,['Grey'],A heather grey t-shirt with a multi-color bicycle graphic on the front. The shirt is made from 100% cotton and is machine washable.,Unisex,Google
GGOEGABB100999,Google Cleaning Cloth,"['Electronics', 'Accessories']",USD,4,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGABB100999.jpg,['Black'],"Keep your glasses or screens clean with this Google branded cleaning cloth. The cloth is made from a soft microfiber material that is safe for use on all surfaces. It is also machine-washable, so you can keep it clean and fresh.",Unisex,Google
GGEBCCBA103799,Google Cloud Custom Card,"['Electronics', 'Smart Home']",USD,0,https://shop.googlemerchandisestore.com/store/20210125633/assets/items/images/GGEBCCBA103799.jpg,"['White', 'Blue', 'Red', 'Yellow', 'Green']",The Google Cloud Custom Card is a great way to show your support for Google Cloud. This card is made of high-quality materials and features the Google Cloud logo on the front.,Unisex,Google Cloud
GGCPGBBD130199,Google Confetti Accessory Pouch,"['Electronics', 'Accessories']",USD,0,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGBBD122099.jpg,['Multicolor'],"The Google Confetti Accessory Pouch is a fun and colorful way to store your small essentials. This pouch is made from durable canvas material and features a bright and colorful confetti design. Its the perfect size for storing your keys, credit cards, and other small items.",Unisex,Google
GGOEGAER149214,Google Kirkland Unisex Tee,"['Clothing & accessories', 'Tops & tees', 'T-shirts']",USD,25,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1492.jpg,['Red'],"A red t-shirt with the word Kirkland written on it. The word Kirkland is surrounded by a circle. There is a boat and trees inside the circle. Below the circle, the word Washington is written.",Unisex,Google
GGOEGFBH158899,Google Green Bubble Wand,"['Toys & Games', 'Bubbles']",USD,5.5,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGFBH155099.jpg,['Green'],The Google Green Bubble Wand is a fun and easy way to create bubbles. Simply dip the wand into the bubble solution and wave it in the air to create a stream of bubbles. The wand is made of durable plastic and is easy to clean. It is also lightweight and easy to carry around.,Unisex,Google
GGTPGAEJ103917,Google Womens Tapered Cut Tee,"['Clothing & accessories', 'Tops & tees', 'T-shirts']",USD,6,https://shop.googlemerchandisestore.com/store/20180919570/assets/items/images/GGTPGXXX1039.jpg,"['blue', 'white']",This womens tapered cut tee is made of 100% cotton and features a relaxed fit. It has a crew neck and short sleeves. The shirt is blue with a white Google logo on the front.,women,Google
GGOEGAEH090618,Google T-shirt,"['Clothing & Accessories', 'Tops & Tees', 'T-shirts']",USD,22,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX0906.jpg,"['Green', 'White']",The Google T-shirt is a classic and comfortable tee thats perfect for everyday wear. The shirt is made from 100% cotton and features a relaxed fit. The bold Google logo on the front adds a touch of style.,Unisex,Google
GGOEGAPJ108212,Google Womens Discovery Lt. Rain Shell,['Jackets & Coats'],USD,88,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1082.jpg,"['Black', 'White']","The Discovery Lt. Rain Shell is a lightweight, water-resistant jacket perfect for everyday wear. This jacket features a full-zip front, two hand pockets, and an adjustable hood. The Discovery Lt. Rain Shell is available in black and white.",women,Google
GGOEGAPJ138612,Google Womens Tech Fleece Jacket,['Jackets & Coats'],USD,89,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1386.jpg,"['Grey', 'Black']","This Google womens tech fleece jacket is made of a soft and warm fleece fabric. It features a full zip closure, two front pockets, and a stand-up collar. The jacket is grey with black accents and has the Google logo embroidered on the left chest.",women,Google
GGOEGCBA129099,Google Merchandise Bundle,"['Electronics', 'Computers & Accessories', 'Bags & Luggage', 'School Supplies', 'Office Supplies']",USD,45,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGCBA129099.jpg,"['White', 'Blue', 'Red', 'Green', 'Yellow']","This is a bundle of Google merchandise that includes a tote bag, notebook, pens, and stickers. The items are all in the signature Google colors of blue, red, yellow, and green.",Unisex,Google
GGCOGALQ218417,Hola Womens Tee,"['Clothing & Accessories', 'Tops & Tees', 'T-shirts']",USD,25,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGCOGXXX2184.jpg,"['White', 'Multicolor']",A white womens tee with the word Hola embroidered on the front in rainbow colors.,Women,
GGOSKFKA105599,Blue Geometric Sticker,"['Electronics', 'Stickers']",USD,1,https://shop.googlemerchandisestore.com/store/20200306486/assets/items/images/GGOSKFKA105599.jpg,"['Blue', 'White']",A blue and white geometric sticker.,Unisex,Google Cloud
GGCPCBRB195599,Google Cloud Black Messenger Bag,"['Electronics', 'Computers & Accessories', 'Bags & Cases', 'Laptop Bags']",USD,67.39,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPCBRB195599.jpg,['Black'],"The Google Cloud Black Messenger Bag is a stylish and functional bag designed for professionals on the go. It features a spacious main compartment, a front pocket with organizer, and a padded shoulder strap for comfortable carrying. The bag is made of durable materials and is water-resistant, making it ideal for everyday use.",Unisex,Google Cloud
